;Quantity 0;Quantity 1;Quantity 2;Quantity 3;Quantity 4;Quantity 5;Quantity 6;Quantity 7;Quantity 8;Quantity 9;Quantity 10;Quantity 11;Quantity 12;Quantity 13;Quantity 14;Quantity 15;Quantity 16;Quantity 17;Quantity 18;Quantity 19;Quantity 20;Quantity 21;Quantity 22;Quantity 23;Quantity 24;Quantity 25;Quantity 26;Quantity 27;Quantity 28;Quantity 29;Quantity 30;Quantity 31;Quantity 32;Quantity 33;Quantity 34;Quantity 35;Quantity 36;Quantity 37;Quantity 38;Quantity 39;Cluster
648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0
650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;9;9;0;0;0;0;0;0;0
652;3;2;1;0;0;2;2;0;0;1;2;0;0;0;0;2;5;6;4;6;3;4;7;6;3;3;3;12;9;2;6;2;11;23;8;3;0;0;0;0;0
653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
654;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
655;1;0;0;0;0;0;1;2;2;0;15;24;4;5;3;3;3;1;1;2;1;1;2;3;2;3;3;2;0;0;0;0;0;0;0;2;0;0;0;0;0
656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0
657;7;3;6;2;0;1;5;4;2;2;2;3;2;2;0;0;0;0;1;4;2;4;4;10;3;5;6;4;2;0;0;0;0;0;0;3;0;0;0;0;0
658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0
659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0
660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12;0;0;0;0;0;0;0
661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;13;10;2;0;0;0;0;0;0
662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0;0;0;0;0
663;1;0;0;0;0;0;0;1;2;0;0;0;0;0;5;6;10;1;0;1;1;1;1;1;1;2;1;5;5;13;18;11;8;18;10;4;0;0;0;0;0
664;1;0;0;0;0;0;1;1;1;0;0;0;0;2;3;3;3;2;2;2;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
665;1;0;0;0;0;5;4;2;2;1;0;0;0;0;0;0;0;0;0;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
666;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;2;4;5;1;3;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
667;0;0;1;0;0;0;2;2;2;0;4;5;6;6;7;8;8;7;3;3;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
668;0;0;0;0;2;6;0;0;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
669;3;5;0;0;0;3;6;5;6;3;5;11;12;6;7;6;7;2;0;2;2;2;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
671;2;0;0;0;4;13;10;4;3;2;4;3;2;2;0;0;4;2;2;3;2;2;3;3;1;2;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0
672;0;0;0;0;0;2;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0
675;4;0;0;0;0;0;4;4;4;0;10;25;28;15;4;4;4;2;2;5;4;4;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
677;1;0;0;0;0;0;1;1;1;0;7;4;5;4;3;3;4;3;3;4;1;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
678;12;15;7;2;1;3;6;5;5;0;4;5;14;15;1;1;1;1;1;4;3;3;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;1;2;2;6;9;6;5;36;12;0;0;0;0;0;0
680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12;0;0;0;0;0;0;0
681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;10;14;2;2;0;0;0;0;0
682;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0
683;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;12;0;0;0;0;0;0;0
684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13;0;0;0;0;0;0;0
686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;8;10;10;0;0;0;0;0;0;0
688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;6;10;14;13;1;1;0;0;0;0;0
690;2;3;3;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;4;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
691;8;8;8;1;0;7;21;8;5;0;0;0;0;0;2;2;3;2;0;5;5;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
692;12;9;8;2;8;5;1;0;0;0;0;0;0;0;0;0;3;3;2;4;4;4;4;4;4;4;8;13;15;16;21;36;44;52;24;5;0;0;0;0;0
693;5;2;1;0;1;3;10;7;2;4;0;0;0;0;0;0;0;0;0;3;3;3;3;3;2;2;2;3;1;0;0;0;0;0;0;3;0;0;0;0;0
694;1;0;0;0;0;0;1;2;1;0;0;0;0;0;1;1;1;1;1;2;1;1;2;3;1;1;1;1;0;0;0;0;0;0;0;3;0;0;0;0;0
695;4;0;0;0;0;0;2;2;4;0;0;0;1;5;6;4;8;8;5;6;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
696;2;2;1;0;0;0;2;2;2;0;0;0;0;3;2;4;2;0;0;2;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
697;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
698;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
699;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
700;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
701;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
702;1;0;0;0;0;11;4;3;7;7;2;2;2;2;2;0;0;0;0;1;1;1;1;2;1;1;1;3;6;3;6;3;7;9;11;2;0;0;0;0;0
703;2;0;0;0;2;3;2;0;1;1;0;0;0;0;0;0;0;0;0;3;2;2;1;1;1;1;1;4;4;10;19;8;15;26;9;4;0;0;0;0;0
704;0;0;0;0;0;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
705;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
706;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;5;16;18;3;4;1;1;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
707;1;0;0;0;0;2;1;2;4;3;0;1;1;3;3;5;4;2;2;2;1;1;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
708;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
709;0;0;0;0;1;5;0;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
710;0;0;0;0;0;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
711;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
712;4;0;0;0;0;0;4;7;5;0;0;0;2;2;1;1;1;1;1;4;3;4;4;3;3;5;3;3;1;1;0;0;0;0;4;2;0;0;0;0;0
713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0
714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;0;0;0;0;0;0
715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;8;15;2;0;0;0;0;0;0
716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;0;0;0;0;0;0
718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;5;24;15;6;14;21;12;4;0;0;0;0;0
719;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;16;4;3;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
720;1;0;0;0;0;0;1;1;1;0;2;11;22;14;6;6;6;4;3;4;1;1;4;4;3;3;3;3;0;0;0;0;0;0;0;13;0;0;0;0;0
721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
722;0;0;0;0;0;0;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
723;0;0;0;0;2;7;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
724;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
725;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
726;0;0;0;0;1;1;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
727;0;0;0;0;0;2;1;1;1;1;0;13;11;7;6;12;11;9;2;2;0;0;2;2;2;2;2;2;4;7;5;0;0;3;1;0;0;0;0;0;0
728;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
729;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
730;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
731;0;0;0;0;0;0;0;0;0;0;2;2;2;1;1;3;13;18;1;1;0;0;1;1;1;1;1;4;2;7;9;0;0;0;0;2;0;0;0;0;0
732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0
734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;0;0;1;1;0;0;0;0;0;0
735;0;0;0;0;0;1;2;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
736;0;0;0;0;0;4;1;1;1;6;3;0;0;2;7;10;3;1;1;1;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
737;4;3;1;0;5;1;4;6;4;1;2;2;2;3;1;1;1;1;1;2;2;2;2;2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0
739;2;0;0;0;0;0;2;2;1;4;11;16;22;8;4;7;18;13;7;4;2;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
740;0;0;0;0;0;16;1;1;1;1;0;0;0;1;1;3;19;6;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
741;4;0;0;0;0;1;5;4;4;1;7;18;7;6;3;3;10;21;7;6;3;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
742;1;0;0;0;2;4;2;2;1;5;4;0;0;0;1;1;1;2;1;2;1;1;3;3;2;2;2;3;1;0;0;0;0;0;0;2;0;0;0;0;0
743;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;10;14;2;12;14;6;1;0;0;0;0;0
744;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
745;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;5;15;4;3;4;0;0;5;6;3;4;3;3;4;8;15;1;5;10;6;0;0;0;0;0;0
746;1;0;0;0;0;3;1;1;0;2;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;1;1;1;1;1;0;2;6;1;0;0;0;0;0;0
747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;1;1;1;2;9;9;4;19;3;0;0;0;0;0;0
748;1;0;0;0;0;0;1;1;1;0;1;3;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
749;6;0;0;0;0;0;4;5;4;0;12;26;16;8;5;5;12;2;0;3;3;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
750;1;0;0;0;0;3;3;3;2;6;1;0;0;0;2;2;3;0;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
751;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
753;1;0;0;0;0;0;1;1;1;0;10;15;6;6;3;5;12;3;1;2;1;1;2;2;2;2;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0
754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0
755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0
756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0;0;0;0;0
758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;1;0;0;0;0;0;0
759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0
760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0
762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0
764;0;0;0;0;0;0;0;0;0;0;10;3;12;3;2;5;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
765;3;3;3;0;3;8;9;10;14;1;0;1;2;9;4;6;11;3;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;7;5;0;0;0;0;4;0;0;0;0;0
767;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;0;0;0;0;0;0;0
769;0;0;0;0;0;3;2;0;21;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;2;17;21;2;2;0;0;0;0;0
771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;0;0;0;0
772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;0;0;0;0;0;0;0
773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;0;0;0;0;0;0;0
774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;1;0;0;0;0;0;0
775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;0;0;0;0;0;0;0
777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0
778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;13;10;0;0;0;0;0;0;0
781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;16;1;0;0;0;0;0;0
782;1;0;0;0;0;0;2;3;4;0;2;2;20;5;9;9;11;0;0;1;1;1;1;1;1;1;1;9;12;13;14;5;10;16;21;8;0;0;0;0;0
783;1;0;0;0;0;0;3;6;4;0;1;2;18;5;2;2;1;0;0;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0
785;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
786;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3;3;2;3;1;3;3;3;3;0;0;0;0;0
787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;2;0;0;3;1;1;1;1;5;5;7;15;7;15;12;6;4;0;0;0;0;0
788;1;0;0;0;0;1;1;2;3;3;0;0;0;0;0;0;0;0;0;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
789;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
790;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
791;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
792;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
793;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
794;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
795;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
796;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0
797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;12;0;0;0;0;0;0;0
798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0
801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0
804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0
805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;5;0;0;0;0;0;0;0
806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0
807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;9;0;0;0;0;0;0;0
808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0
810;1;0;0;0;0;0;6;3;4;0;0;0;0;0;1;2;1;1;1;2;1;1;2;2;1;1;1;1;3;8;9;5;9;11;8;0;0;0;0;0;0
